"","price","date_sold","suburb","num_bath","num_bed","num_parking","property_size","type","suburb_population","suburb_median_income","suburb_sqkm","suburb_lat","suburb_lng","suburb_elevation","cash_rate","property_inflation_index","km_from_cbd","year","type_grouped","price_per_size"
"9490",1010000,2021-11-16,"Leumeah",3,6,3,835,"House",9835,32292,4.055,-34.05375,150.83957,81,0.1,220.1,40.12,"2021","House",1209.58083832335
"9491",1000000,2021-11-16,"Engadine",1,3,1,186,"Townhouse",17375,41756,9.233,-34.05778,151.01793,147,0.1,220.1,27.77,"2021","Townhouse",5376.34408602151
"9492",1000000,2021-11-16,"Dulwich Hill",1,2,2,220,"Apartment / Unit / Flat",13715,47528,2.122,-33.9047,151.13884,32,0.1,220.1,7.9,"2021","Apartment / Unit / Flat",4545.45454545455
"9493",4650000,2021-11-17,"Oyster Bay",4,5,3,1222,"House",5488,47736,2.101,-34.0069,151.08096,11,0.1,220.1,19.73,"2021","House",3805.23731587561
"9494",4260000,2021-11-17,"Hurstville Grove",6,6,4,689,"House",2663,37180,0.948,-33.97709,151.09318,40,0.1,220.1,16.45,"2021","House",6182.87373004354
"9495",3420000,2021-11-17,"Narrabeen",2,3,2,289,"Apartment / Unit / Flat",8207,48932,2.197,-33.71505,151.29588,0,0.1,220.1,18.45,"2021","Apartment / Unit / Flat",11833.9100346021
"9496",3400000,2021-11-17,"Monterey",3,5,4,673,"House",4532,37232,1.152,-33.97235,151.14822,5,0.1,220.1,13.19,"2021","House",5052.0059435364
"9497",3200000,2021-11-17,"Ryde",1,3,1,312,"House",26499,39312,7.096,-33.8078,151.11399,58,0.1,220.1,10.92,"2021","House",10256.4102564103
"9498",3100000,2021-11-17,"Mosman",1,3,0,231,"House",28475,67340,8.65,-33.82846,151.24866,26,0.1,220.1,5.42,"2021","House",13419.9134199134
"9499",2900000,2021-11-17,"Stanmore",3,4,1,205,"House",7938,55484,1.218,-33.8937,151.16537,29,0.1,220.1,5.2,"2021","House",14146.3414634146
"9500",2875000,2021-11-17,"Bayview",3,5,2,700,"House",3620,40300,3.74,-33.66062,151.28882,113,0.1,220.1,23.83,"2021","House",4107.14285714286
"9501",2800000,2021-11-17,"Bonnet Bay",3,5,2,1100,"House",2262,49868,1.13,-34.01049,151.054,45,0.1,220.1,21.63,"2021","House",2545.45454545455
"9502",2800000,2021-11-17,"Naremburn",3,4,1,335,"House",5884,67184,1.25,-33.81731,151.20149,77,0.1,220.1,5.36,"2021","House",8358.20895522388
"9503",2600000,2021-11-17,"Pearl Beach",1,3,1,550,"House",536,35568,1.257,-33.54226,151.30629,12,0.1,220.1,36.91,"2021","House",4727.27272727273
"9504",2500000,2021-11-17,"Macmasters Beach",2,3,1,696,"House",1294,37440,5.879,-33.49756,151.40816,46,0.1,220.1,44.72,"2021","House",3591.95402298851
"9505",2210000,2021-11-17,"Wahroonga",1,4,2,696,"House",17371,47424,9.766,-33.72353,151.11725,194,0.1,220.1,17.9,"2021","House",3175.28735632184
"9506",2150000,2021-11-17,"Rydalmere",4,5,4,650,"House",6642,33540,3.8,-33.81378,151.03784,13,0.1,220.1,16.91,"2021","House",3307.69230769231
"9507",2110000,2021-11-17,"Burwood",2,4,2,392,"House",16030,24856,2.435,-33.87838,151.10412,33,0.1,220.1,9.9,"2021","House",5382.65306122449
"9508",1910000,2021-11-17,"Connells Point",2,3,2,543,"House",2829,44200,1.035,-33.98536,151.09431,16,0.1,220.1,17.09,"2021","House",3517.49539594843
"9509",1825000,2021-11-17,"Annandale",2,2,0,183,"House",9451,60424,1.493,-33.87982,151.16973,24,0.1,220.1,4.06,"2021","House",9972.67759562841
"9510",1820000,2021-11-17,"Bexley North",2,3,3,550,"House",4097,31876,1.204,-33.94238,151.11532,41,0.1,220.1,12.24,"2021","House",3309.09090909091
"9511",1785000,2021-11-17,"Rydalmere",4,5,1,310,"Semi-Detached",6642,33540,3.8,-33.81378,151.03784,13,0.1,220.1,16.91,"2021","others",5758.06451612903
"9512",1780000,2021-11-17,"Macmasters Beach",4,5,1,1771,"House",1294,37440,5.879,-33.49756,151.40816,46,0.1,220.1,44.72,"2021","House",1005.08187464709
"9513",1753000,2021-11-17,"Erskineville",2,3,1,210,"Townhouse",8014,71812,0.808,-33.90226,151.18621,14,0.1,220.1,4.66,"2021","Townhouse",8347.61904761905
"9514",1515000,2021-11-17,"Berowra Heights",1,3,2,714,"House",5264,42848,8.004,-33.60156,151.136,197,0.1,220.1,30.03,"2021","House",2121.8487394958
"9515",1510000,2021-11-17,"Canterbury",2,4,3,370,"House",7233,34632,1.964,-33.913,151.1171,6,0.1,220.1,10.09,"2021","House",4081.08108108108
"9516",1500000,2021-11-17,"Minchinbury",2,4,4,1181,"House",5619,37648,4.186,-33.78664,150.82899,70,0.1,220.1,36.32,"2021","House",1270.1100762066
"9517",1470000,2021-11-17,"Northmead",2,4,2,711,"House",11215,40924,4.286,-33.78379,150.99349,49,0.1,220.1,21.97,"2021","House",2067.51054852321
"9518",1390000,2021-11-17,"Glenwood",3,5,2,557,"House",16130,40820,5.119,-33.73755,150.93545,84,0.1,220.1,29.09,"2021","House",2495.51166965889
"9519",1382000,2021-11-17,"Acacia Gardens",2,5,3,593,"House",3798,47060,1.001,-33.73411,150.91377,88,0.1,220.1,31.04,"2021","House",2330.52276559865
"9520",1330000,2021-11-17,"Northmead",1,3,1,557,"House",11215,40924,4.286,-33.78379,150.99349,49,0.1,220.1,21.97,"2021","House",2387.79174147217
"9521",1305000,2021-11-17,"Berowra",1,3,4,1220,"House",4721,44200,8.297,-33.62806,151.15004,194,0.1,220.1,26.88,"2021","House",1069.67213114754
"9522",1285000,2021-11-17,"Killarney Vale",2,6,2,580,"House",7216,30108,3.018,-33.36629,151.4607,8,0.1,220.1,60.03,"2021","House",2215.51724137931
"9523",1280000,2021-11-17,"Milperra",2,4,4,555,"House",3952,36244,5.371,-33.94109,150.98349,15,0.1,220.1,22.57,"2021","House",2306.30630630631
"9524",1227000,2021-11-17,"Killarney Vale",2,3,3,626,"House",7216,30108,3.018,-33.36629,151.4607,8,0.1,220.1,60.03,"2021","House",1960.06389776358
"9525",1203000,2021-11-17,"Springwood",2,4,2,1505,"House",8475,37544,19.395,-33.69209,150.57478,370,0.1,220.1,61.88,"2021","House",799.335548172758
"9526",1180000,2021-11-17,"Jordan Springs",2,4,2,483,"House",5156,50076,3.981,-33.72309,150.73341,44,0.1,220.1,46.85,"2021","House",2443.06418219462
"9527",1150000,2021-11-17,"Penrith",2,3,2,668,"House",13295,32240,12.202,-33.74515,150.68955,26,0.1,220.1,49.99,"2021","House",1721.55688622754
"9528",1085000,2021-11-17,"Ingleburn",2,5,2,968,"House",15039,33124,12.454,-34.0051,150.8581,41,0.1,220.1,36.04,"2021","House",1120.86776859504
"9529",1050000,2021-11-17,"Collaroy",1,2,1,74,"Apartment / Unit / Flat",7870,49660,2.679,-33.73559,151.30351,14,0.1,220.1,16.78,"2021","Apartment / Unit / Flat",14189.1891891892
"9530",1050000,2021-11-17,"Chippendale",1,2,1,95,"Apartment / Unit / Flat",8617,28080,0.464,-33.88626,151.19999,25,0.1,220.1,2.52,"2021","Apartment / Unit / Flat",11052.6315789474
"9531",3530000,2021-11-18,"Paddington",2,2,0,127,"House",12911,73944,1.627,-33.88334,151.22781,53,0.1,220.1,2.61,"2021","House",27795.2755905512
"9532",3500000,2021-11-18,"Oatlands",3,6,2,790,"House",5660,36660,2.462,-33.79508,151.02527,54,0.1,220.1,18.77,"2021","House",4430.37974683544
"9533",3450000,2021-11-18,"Balgowlah",1,3,1,650,"House",7961,56576,1.959,-33.79453,151.26125,58,0.1,220.1,9.16,"2021","House",5307.69230769231
"9534",3100000,2021-11-18,"Earlwood",1,3,3,1005,"House",17741,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,"2021","House",3084.57711442786
"9535",3100000,2021-11-18,"Earlwood",1,3,2,1005,"House",17741,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,"2021","House",3084.57711442786
"9536",3100000,2021-11-18,"North Curl Curl",2,4,2,623,"House",4117,48152,1.215,-33.76314,151.29088,14,0.1,220.1,13.57,"2021","House",4975.92295345104
"9537",3060000,2021-11-18,"Eastwood",3,4,2,1012,"House",17865,30368,5.194,-33.78849,151.08514,75,0.1,220.1,14.34,"2021","House",3023.71541501976
"9538",2905000,2021-11-18,"Forestville",2,4,2,705,"House",8329,39884,4.687,-33.76172,151.21039,130,0.1,220.1,11.47,"2021","House",4120.56737588653
"9539",2790000,2021-11-18,"Denistone",4,6,2,689,"House",3751,40040,1.508,-33.79872,151.08981,58,0.1,220.1,13.34,"2021","House",4049.34687953556
"9540",2720000,2021-11-18,"Earlwood",1,3,1,569,"House",17741,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,"2021","House",4780.31634446397
"9541",2550000,2021-11-18,"Pennant Hills",2,5,2,1631,"House",7287,43472,6.123,-33.73636,151.07741,168,0.1,220.1,18.83,"2021","House",1563.45800122624
"9542",2500000,2021-11-18,"Concord West",2,3,3,606,"House",5914,39104,2.542,-33.8435,151.092,16,0.1,220.1,11.17,"2021","House",4125.41254125413
"9543",2500000,2021-11-18,"Annandale",1,2,2,215,"House",9451,60424,1.493,-33.87982,151.16973,24,0.1,220.1,4.06,"2021","House",11627.9069767442
"9544",2470000,2021-11-18,"Eastwood",2,4,2,714,"House",17865,30368,5.194,-33.78849,151.08514,75,0.1,220.1,14.34,"2021","House",3459.3837535014
"9545",2430000,2021-11-18,"Balmain",1,3,0,108,"House",10453,69784,1.538,-33.85833,151.18067,36,0.1,220.1,2.81,"2021","House",22500
"9546",2320000,2021-11-18,"Marrickville",2,3,2,158,"House",26592,41236,5.771,-33.91228,151.15592,14,0.1,220.1,7.23,"2021","House",14683.5443037975
"9547",2257500,2021-11-18,"Carlingford",2,4,2,740,"House",24394,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,"2021","House",3050.67567567568
"9548",2180000,2021-11-18,"Rozelle",2,3,0,158,"House",8725,75764,1.834,-33.86465,151.17428,17,0.1,220.1,3.3,"2021","House",13797.4683544304
"9549",2178000,2021-11-18,"Gymea",3,4,1,335,"Semi-Detached",7589,42900,2.185,-34.03656,151.0841,74,0.1,220.1,22.29,"2021","others",6501.49253731343
"9550",2125000,2021-11-18,"Enmore",1,3,1,171,"House",3880,53872,0.442,-33.90021,151.16983,30,0.1,220.1,5.37,"2021","House",12426.9005847953
"9551",2000000,2021-11-18,"Frenchs Forest",1,3,4,1157,"House",13473,44876,8.643,-33.75137,151.22303,148,0.1,220.1,12.68,"2021","House",1728.6084701815
"9552",1895000,2021-11-18,"Carlingford",2,4,1,534,"House",24394,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,"2021","House",3548.68913857678
"9553",1800000,2021-11-18,"Annandale",1,2,1,152,"House",9451,60424,1.493,-33.87982,151.16973,24,0.1,220.1,4.06,"2021","House",11842.1052631579
"9554",1665000,2021-11-18,"Middleton Grange",4,5,2,452,"House",5177,44044,2.555,-33.91254,150.84322,54,0.1,220.1,34.32,"2021","House",3683.62831858407
"9555",1625000,2021-11-18,"Banksia",1,4,2,443,"House",3388,33904,0.957,-33.94651,151.14536,11,0.1,220.1,10.82,"2021","House",3668.17155756208
"9556",1610000,2021-11-18,"Earlwood",1,2,1,342,"Duplex",17741,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,"2021","others",4707.60233918129
"9557",1605000,2021-11-18,"Bexley",2,4,3,539,"House",19733,31512,4.366,-33.95213,151.1183,50,0.1,220.1,12.84,"2021","House",2977.73654916512
"9558",1510000,2021-11-18,"Peakhurst Heights",2,3,2,575,"House",2336,36816,0.873,-33.97527,151.05493,46,0.1,220.1,18.83,"2021","House",2626.08695652174
"9559",1450000,2021-11-18,"West Hoxton",2,4,3,495,"House",10012,36764,6.708,-33.93142,150.83406,66,0.1,220.1,35.53,"2021","House",2929.29292929293
"9560",1375000,2021-11-18,"Bangor",1,3,2,495,"House",5568,44096,3.922,-34.01671,151.03226,100,0.1,220.1,23.5,"2021","House",2777.77777777778
"9561",1285000,2021-11-18,"Point Clare",3,4,2,606,"House",3731,31772,3.336,-33.44017,151.31715,62,0.1,220.1,48.17,"2021","House",2120.46204620462
"9562",1250000,2021-11-18,"The Entrance",1,2,1,696,"House",4006,26572,1.655,-33.34383,151.4961,15,0.1,220.1,63.63,"2021","House",1795.97701149425
"9563",1215000,2021-11-18,"Springfield",2,4,2,556,"House",4104,34320,4.586,-33.42768,151.372,20,0.1,220.1,50.8,"2021","House",2185.25179856115
"9564",1200000,2021-11-18,"Moorebank",2,3,2,313,"House",9747,38792,12.516,-33.94248,150.94138,15,0.1,220.1,26.27,"2021","House",3833.86581469649
"9565",1200000,2021-11-18,"Woy Woy",1,3,1,664,"House",10643,25844,16.01,-33.50285,151.29727,123,0.1,220.1,40.99,"2021","House",1807.22891566265
"9566",1195000,2021-11-18,"Glenwood",1,3,1,427,"House",16130,40820,5.119,-33.73755,150.93545,84,0.1,220.1,29.09,"2021","House",2798.59484777518
"9567",1185000,2021-11-18,"Pemulwuy",2,4,1,275,"House",5009,52832,3.777,-33.82108,150.92398,57,0.1,220.1,26.91,"2021","House",4309.09090909091
"9568",1156500,2021-11-18,"Minto",1,2,0,759,"House",12551,29276,9.568,-34.03164,150.84989,71,0.1,220.1,38.06,"2021","House",1523.71541501976
"9569",1137000,2021-11-18,"Marsden Park",2,4,2,280,"House",1008,32500,23.354,-33.69979,150.81845,36,0.1,220.1,40.63,"2021","House",4060.71428571429
"9570",1103441,2021-11-18,"Sydenham",1,2,1,191,"House",1145,38844,0.27,-33.91673,151.16817,8,0.1,220.1,6.9,"2021","House",5777.1780104712
"9571",1050000,2021-11-18,"Quakers Hill",1,4,1,524,"House",27080,40196,9.727,-33.72826,150.88995,40,0.1,220.1,33.29,"2021","House",2003.81679389313
"9572",1045200,2021-11-18,"Vineyard",3,4,2,279,"House",1166,31512,11.013,-33.64161,150.85208,21,0.1,220.1,41.4,"2021","House",3746.23655913978
"9573",1025000,2021-11-18,"Stanhope Gardens",2,3,1,342,"House",9163,45864,2.84,-33.71551,150.92733,64,0.1,220.1,30.99,"2021","House",2997.07602339181
"9574",1004888,2021-11-18,"Penrith",2,5,2,375,"House",13295,32240,12.202,-33.74515,150.68955,26,0.1,220.1,49.99,"2021","House",2679.70133333333
"9575",3660000,2021-11-19,"Bella Vista",3,4,3,810,"House",7837,43784,3.8,-33.74234,150.95464,101,0.1,220.1,27.28,"2021","House",4518.51851851852
"9576",3550000,2021-11-19,"North Curl Curl",3,4,2,642,"House",4117,48152,1.215,-33.76314,151.29088,14,0.1,220.1,13.57,"2021","House",5529.59501557632
"9577",3500000,2021-11-19,"Paddington",1,3,1,149,"House",12911,73944,1.627,-33.88334,151.22781,53,0.1,220.1,2.61,"2021","House",23489.932885906
"9578",3000000,2021-11-19,"Balmain",2,3,1,135,"House",10453,69784,1.538,-33.85833,151.18067,36,0.1,220.1,2.81,"2021","House",22222.2222222222
"9579",2910000,2021-11-19,"Lilyfield",3,4,2,291,"House",7616,58916,2.159,-33.87113,151.16107,37,0.1,220.1,4.57,"2021","House",10000
"9580",2760000,2021-11-19,"Kingsgrove",6,6,5,468,"House",12446,30576,4.491,-33.93971,151.09956,19,0.1,220.1,13.14,"2021","House",5897.4358974359
"9581",2720000,2021-11-19,"Belrose",1,3,3,696,"House",8780,39728,13.636,-33.72159,151.21169,156,0.1,220.1,15.92,"2021","House",3908.04597701149
"9582",2600000,2021-11-19,"Oatlands",2,4,1,752,"House",5660,36660,2.462,-33.79508,151.02527,54,0.1,220.1,18.77,"2021","House",3457.44680851064
"9583",2510000,2021-11-19,"Bella Vista",3,5,5,810,"House",7837,43784,3.8,-33.74234,150.95464,101,0.1,220.1,27.28,"2021","House",3098.76543209877
"9584",2470000,2021-11-19,"Cherrybrook",3,6,2,730,"House",18765,39936,8.26,-33.72178,151.04593,156,0.1,220.1,21.99,"2021","House",3383.56164383562
"9585",2470000,2021-11-19,"Como",3,5,3,556,"House",3977,49296,1.598,-34.00258,151.0648,42,0.1,220.1,20.31,"2021","House",4442.44604316547
"9586",2350000,2021-11-19,"West Ryde",3,5,1,746,"House",13394,38584,3.566,-33.8063,151.08417,35,0.1,220.1,13.34,"2021","House",3150.13404825737
"9587",2285000,2021-11-19,"Cherrybrook",2,4,2,740,"House",18765,39936,8.26,-33.72178,151.04593,156,0.1,220.1,21.99,"2021","House",3087.83783783784
"9588",2260000,2021-11-19,"Leichhardt",1,2,1,310,"House",14625,56784,2.595,-33.88143,151.15595,31,0.1,220.1,5.31,"2021","House",7290.32258064516
"9589",2260000,2021-11-19,"Gymea Bay",3,4,4,888,"House",6892,44460,2.405,-34.04951,151.08733,67,0.1,220.1,23.38,"2021","House",2545.04504504504
"9590",2233000,2021-11-19,"Kurnell",2,6,4,1486,"House",2267,39364,19.199,-34.02098,151.18685,1,0.1,220.1,17.42,"2021","House",1502.69179004038
"9591",2200000,2021-11-19,"Thornleigh",4,5,1,776,"House",8464,43160,3.87,-33.72225,151.08107,167,0.1,220.1,19.84,"2021","House",2835.05154639175
"9592",2075000,2021-11-19,"Beacon Hill",2,4,4,567,"House",7457,41288,2.605,-33.75228,151.25889,119,0.1,220.1,13.32,"2021","House",3659.61199294533
"9593",2048000,2021-11-19,"Hornsby",2,3,2,708,"House",22168,38792,8.386,-33.69724,151.10055,187,0.1,220.1,21.2,"2021","House",2892.65536723164
"9594",2000000,2021-11-19,"Beacon Hill",1,4,2,630,"House",7457,41288,2.605,-33.75228,151.25889,119,0.1,220.1,13.32,"2021","House",3174.60317460317
"9595",2000000,2021-11-19,"Marrickville",1,3,1,240,"House",26592,41236,5.771,-33.91228,151.15592,14,0.1,220.1,7.23,"2021","House",8333.33333333333
"9596",1975000,2021-11-19,"Beaumont Hills",3,5,3,613,"House",9042,46488,3.19,-33.69788,150.94161,67,0.1,220.1,31.01,"2021","House",3221.85970636215
"9597",1910000,2021-11-19,"Westleigh",3,4,2,696,"House",4456,44044,3.821,-33.70912,151.07001,168,0.1,220.1,21.62,"2021","House",2744.25287356322
"9598",1900000,2021-11-19,"Miranda",1,4,2,600,"House",15284,38272,4.676,-34.03262,151.10521,23,0.1,220.1,20.95,"2021","House",3166.66666666667
"9599",1870000,2021-11-19,"Forresters Beach",2,5,2,555,"House",2900,35932,2.768,-33.40857,151.46938,47,0.1,220.1,56.07,"2021","House",3369.36936936937
"9600",1850000,2021-11-19,"Cromer",1,3,2,268,"House",7592,40144,6.206,-33.73041,151.26832,32,0.1,220.1,15.89,"2021","House",6902.98507462687
"9601",1808000,2021-11-19,"Glebe",1,2,0,121,"House",11532,43368,1.693,-33.87781,151.18626,29,0.1,220.1,2.6,"2021","House",14942.1487603306
"9602",1770000,2021-11-19,"Asquith",3,4,3,829,"House",3376,40924,3.502,-33.68827,151.11987,153,0.1,220.1,21.32,"2021","House",2135.1025331725
"9603",1760000,2021-11-19,"Surry Hills",2,2,1,99,"Apartment / Unit / Flat",16412,60320,1.316,-33.88447,151.21001,36,0.1,220.1,2.14,"2021","Apartment / Unit / Flat",17777.7777777778
"9604",1730000,2021-11-19,"Avoca Beach",3,4,3,854,"House",4584,39728,4.442,-33.46746,151.42812,0,0.1,220.1,48.53,"2021","House",2025.76112412178
"9605",1710000,2021-11-19,"Sylvania Waters",1,3,2,563,"House",3169,39572,1.06,-34.01864,151.11234,1,0.1,220.1,19.27,"2021","House",3037.30017761989
"9606",1700000,2021-11-19,"Beaumont Hills",3,5,2,451,"House",9042,46488,3.19,-33.69788,150.94161,67,0.1,220.1,31.01,"2021","House",3769.40133037694
"9607",1650000,2021-11-19,"Cobbitty",2,4,2,861,"House",2063,43576,52.164,-33.99798,150.67997,66,0.1,220.1,51.16,"2021","House",1916.37630662021
"9608",1640000,2021-11-19,"Miranda",2,3,2,588,"House",15284,38272,4.676,-34.03262,151.10521,23,0.1,220.1,20.95,"2021","House",2789.1156462585
"9609",1580000,2021-11-19,"Umina Beach",2,4,2,696,"House",16733,29380,6.988,-33.5194,151.31264,8,0.1,220.1,39.51,"2021","House",2270.11494252874
"9610",1550000,2021-11-19,"Auburn",4,6,4,753,"House",37366,22568,8.564,-33.85787,151.02827,33,0.1,220.1,16.83,"2021","House",2058.43293492696
"9611",1485000,2021-11-19,"Marsden Park",3,5,2,410,"House",1008,32500,23.354,-33.69979,150.81845,36,0.1,220.1,40.63,"2021","House",3621.9512195122
"9612",1460000,2021-11-19,"Roselands",2,3,3,632,"House",11579,28288,2.745,-33.93329,151.07526,54,0.1,220.1,14.57,"2021","House",2310.12658227848
"9613",1450000,2021-11-19,"Cobbitty",2,4,4,1239,"House",2063,43576,52.164,-33.99798,150.67997,66,0.1,220.1,51.16,"2021","House",1170.29862792575
"9614",1450000,2021-11-19,"Engadine",2,4,2,607,"House",17375,41756,9.233,-34.05778,151.01793,147,0.1,220.1,27.77,"2021","House",2388.79736408567
"9615",1450000,2021-11-19,"Hornsby",2,3,2,430,"House",22168,38792,8.386,-33.69724,151.10055,187,0.1,220.1,21.2,"2021","House",3372.09302325581
"9616",1400000,2021-11-19,"Wakeley",3,4,2,667,"House",4746,23972,1.629,-33.87381,150.90868,32,0.1,220.1,27.89,"2021","House",2098.95052473763
"9617",1380000,2021-11-19,"Fairfield East",4,6,2,446,"Semi-Detached",5273,21008,1.987,-33.87535,150.97324,14,0.1,220.1,21.93,"2021","others",3094.17040358744
"9618",1356500,2021-11-19,"Long Jetty",2,4,2,696,"House",6390,28288,2.539,-33.35917,151.48543,10,0.1,220.1,61.67,"2021","House",1948.99425287356
"9619",1320000,2021-11-19,"Panania",2,4,1,355,"Semi-Detached",12419,34216,4.751,-33.95493,150.99524,18,0.1,220.1,22.21,"2021","others",3718.30985915493
"9620",1300000,2021-11-19,"Point Frederick",1,3,1,645,"House",1927,36868,0.596,-33.44184,151.34373,8,0.1,220.1,48.56,"2021","House",2015.50387596899
"9621",1300000,2021-11-19,"Moorebank",3,4,2,301,"House",9747,38792,12.516,-33.94248,150.94138,15,0.1,220.1,26.27,"2021","House",4318.93687707641
"9622",1250000,2021-11-19,"Richmond",2,5,1,753,"House",5482,32812,26.813,-33.60517,150.75869,22,0.1,220.1,50.79,"2021","House",1660.02656042497
"9623",1220000,2021-11-19,"Toongabbie",2,3,2,557,"House",14337,34996,4.733,-33.79196,150.9468,39,0.1,220.1,25.67,"2021","House",2190.3052064632
"9624",1220000,2021-11-19,"Moorebank",1,4,2,670,"House",9747,38792,12.516,-33.94248,150.94138,15,0.1,220.1,26.27,"2021","House",1820.89552238806
"9625",1215000,2021-11-19,"Camden South",2,3,4,835,"House",4539,39832,4.236,-34.08232,150.70072,82,0.1,220.1,52.86,"2021","House",1455.08982035928
"9626",1200000,2021-11-19,"Parklea",2,4,2,333,"House",3465,43004,1.061,-33.72521,150.91722,81,0.1,220.1,31.23,"2021","House",3603.6036036036
"9627",1200000,2021-11-19,"Umina Beach",2,4,2,455,"House",16733,29380,6.988,-33.5194,151.31264,8,0.1,220.1,39.51,"2021","House",2637.36263736264
"9628",1189000,2021-11-19,"Hamlyn Terrace",2,5,2,462,"House",6069,29952,5.215,-33.25323,151.47277,17,0.1,220.1,72.13,"2021","House",2573.59307359307
"9629",1185000,2021-11-19,"Toukley",3,4,3,607,"House",4550,25844,3.683,-33.25799,151.54324,4,0.1,220.1,74.11,"2021","House",1952.22405271829
"9630",1180000,2021-11-19,"Riverstone",2,4,1,309,"House",7247,36764,22.465,-33.66886,150.85969,28,0.1,220.1,39.07,"2021","House",3818.77022653722
"9631",1180000,2021-11-19,"Horningsea Park",3,4,2,577,"House",3729,35880,0.981,-33.94614,150.84429,50,0.1,220.1,34.99,"2021","House",2045.06065857886
"9632",1155000,2021-11-19,"Acacia Gardens",2,4,2,541,"House",3798,47060,1.001,-33.73411,150.91377,88,0.1,220.1,31.04,"2021","House",2134.93530499076
